Timestamp,CPU,usr,nice,sys,iowait,steal,irq,soft,guest,gnice,idle
23:59:44,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:59:44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:59:44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:59:44,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:59:44,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:59:45,all,11.49,0.0,6.79,0.0,0.0,1.31,1.57,0.0,0.0,78.85
23:59:45,0,10.53,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,83.16
23:59:45,1,11.46,0.0,7.29,0.0,0.0,0.0,0.0,0.0,0.0,81.25
23:59:45,2,12.37,0.0,7.22,0.0,0.0,0.0,0.0,0.0,0.0,80.41
23:59:45,3,11.58,0.0,6.32,0.0,0.0,5.26,6.32,0.0,0.0,70.53
23:59:46,all,17.68,0.0,9.5,0.26,0.0,1.85,2.37,0.0,0.0,68.34
23:59:46,0,18.95,0.0,8.42,0.0,0.0,1.05,0.0,0.0,0.0,71.58
23:59:46,1,17.89,0.0,8.42,1.05,0.0,1.05,0.0,0.0,0.0,71.58
23:59:46,2,18.95,0.0,8.42,0.0,0.0,0.0,0.0,0.0,0.0,72.63
23:59:46,3,14.89,0.0,12.77,0.0,0.0,5.32,9.57,0.0,0.0,57.45
23:59:47,all,18.18,0.0,9.63,0.0,0.0,1.34,2.41,0.0,0.0,68.45
23:59:47,0,18.28,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,73.12
23:59:47,1,18.28,0.0,9.68,0.0,0.0,0.0,0.0,0.0,0.0,72.04
23:59:47,2,19.15,0.0,8.51,0.0,0.0,0.0,0.0,0.0,0.0,72.34
23:59:47,3,17.02,0.0,11.7,0.0,0.0,5.32,9.57,0.0,0.0,56.38
23:59:48,all,3.8,0.0,1.77,0.0,0.0,0.25,0.51,0.0,0.0,93.67
23:59:48,0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
23:59:48,1,4.04,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,94.95
23:59:48,2,3.09,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,95.88
23:59:48,3,4.04,0.0,2.02,0.0,0.0,1.01,2.02,0.0,0.0,90.91
23:59:49,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:59:49,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:59:49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:59:49,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:59:49,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:59:50,all,2.29,0.0,1.27,0.0,0.0,0.25,0.25,0.0,0.0,95.93
23:59:50,0,2.04,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,96.94
23:59:50,1,3.03,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,95.96
23:59:50,2,2.04,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,96.94
23:59:50,3,2.04,0.0,2.04,0.0,0.0,1.02,1.02,0.0,0.0,93.88
23:59:51,all,16.54,0.0,8.66,0.0,0.0,1.05,2.1,0.0,0.0,71.65
23:59:51,0,16.84,0.0,8.42,0.0,0.0,0.0,0.0,0.0,0.0,74.74
23:59:51,1,15.96,0.0,8.51,0.0,0.0,0.0,0.0,0.0,0.0,75.53
23:59:51,2,16.67,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,75.0
23:59:51,3,16.67,0.0,9.38,0.0,0.0,4.17,8.33,0.0,0.0,61.46
23:59:52,all,12.82,0.0,6.15,0.26,0.0,1.03,1.79,0.0,0.0,77.95
23:59:52,0,11.58,0.0,5.26,0.0,0.0,0.0,1.05,0.0,0.0,82.11
23:59:52,1,13.13,0.0,6.06,1.01,0.0,0.0,0.0,0.0,0.0,79.8
23:59:52,2,14.29,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,79.59
23:59:52,3,12.24,0.0,7.14,0.0,0.0,4.08,6.12,0.0,0.0,70.41
23:59:53,all,11.92,0.0,6.74,0.0,0.0,1.3,1.55,0.0,0.0,78.5
23:59:53,0,12.5,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,81.25
23:59:53,1,11.46,0.0,7.29,0.0,0.0,0.0,0.0,0.0,0.0,81.25
23:59:53,2,11.34,0.0,7.22,0.0,0.0,1.03,0.0,0.0,0.0,80.41
23:59:53,3,12.37,0.0,6.19,0.0,0.0,4.12,6.19,0.0,0.0,71.13
23:59:54,all,13.85,0.0,7.95,0.0,0.0,0.77,1.54,0.0,0.0,75.9
23:59:54,0,13.68,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,80.0
23:59:54,1,15.46,0.0,7.22,0.0,0.0,0.0,0.0,0.0,0.0,77.32
23:59:54,2,15.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0
23:59:54,3,11.22,0.0,10.2,0.0,0.0,3.06,6.12,0.0,0.0,69.39
23:59:55,all,18.54,0.0,11.23,0.0,0.0,1.57,2.35,0.0,0.0,66.32
23:59:55,0,20.62,0.0,8.25,0.0,0.0,1.03,0.0,0.0,0.0,70.1
23:59:55,1,18.09,0.0,9.57,0.0,0.0,1.06,0.0,0.0,0.0,71.28
23:59:55,2,18.09,0.0,10.64,0.0,0.0,0.0,0.0,0.0,0.0,71.28
23:59:55,3,17.35,0.0,16.33,0.0,0.0,4.08,9.18,0.0,0.0,53.06
23:59:56,all,13.16,0.0,8.42,0.0,0.0,0.79,1.58,0.0,0.0,76.05
23:59:56,0,14.58,0.0,7.29,0.0,0.0,0.0,0.0,0.0,0.0,78.12
23:59:56,1,12.77,0.0,7.45,0.0,0.0,0.0,0.0,0.0,0.0,79.79
23:59:56,2,13.83,0.0,6.38,0.0,0.0,0.0,0.0,0.0,0.0,79.79
23:59:56,3,11.46,0.0,12.5,0.0,0.0,3.12,6.25,0.0,0.0,66.67
23:59:57,all,12.24,0.0,6.12,0.0,0.0,0.77,1.53,0.0,0.0,79.34
23:59:57,0,12.37,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,81.44
23:59:57,1,11.34,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,82.47
23:59:57,2,13.27,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,81.63
23:59:57,3,12.0,0.0,7.0,0.0,0.0,3.0,6.0,0.0,0.0,72.0
23:59:58,all,16.28,0.0,7.24,0.0,0.0,0.78,1.55,0.0,0.0,74.16
23:59:58,0,16.33,0.0,8.16,0.0,0.0,0.0,0.0,0.0,0.0,75.51
23:59:58,1,16.84,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,77.89
23:59:58,2,16.33,0.0,8.16,0.0,0.0,0.0,0.0,0.0,0.0,75.51
