Timestamp,CPU,usr,nice,sys,iowait,steal,irq,soft,guest,gnice,idle
23:23:50,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:50,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:50,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:51,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:51,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:51,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:52,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:52,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:52,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:52,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:53,all,0.0,0.0,0.0,0.0,0.0,0.75,1.26,0.0,0.0,97.99
23:23:53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:53,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:53,3,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,92.0
23:23:54,all,0.0,0.0,0.25,0.0,0.0,0.5,1.25,0.0,0.0,97.99
23:23:54,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:54,1,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,99.01
23:23:54,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:54,3,0.0,0.0,0.0,0.0,0.0,2.02,5.05,0.0,0.0,92.93
23:23:55,all,0.0,0.0,0.0,0.25,0.0,0.5,0.75,0.0,0.0,98.51
23:23:55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:55,1,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,99.01
23:23:55,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:55,3,0.0,0.0,0.0,0.0,0.0,1.98,2.97,0.0,0.0,95.05
23:23:56,all,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,99.75
23:23:56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:56,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:56,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0
23:23:56,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:57,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:57,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
23:23:57,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
