Timestamp,CPU,usr,nice,sys,iowait,steal,irq,soft,guest,gnice,idle
13:33:15,all,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13:33:15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13:33:15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13:33:15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13:33:15,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13:33:16,all,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,99.25
13:33:16,0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,98.99
13:33:16,1,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,99.01
13:33:16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13:33:16,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0
13:33:17,all,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,98.25
13:33:17,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
13:33:17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13:33:17,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13:33:17,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13:33:18,all,11.11,0.0,5.05,0.0,0.0,0.76,1.26,0.0,0.0,81.82
13:33:18,0,11.11,0.0,5.05,0.0,0.0,3.03,5.05,0.0,0.0,75.76
13:33:18,1,10.2,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,84.69
13:33:18,2,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0
13:33:18,3,11.11,0.0,5.05,0.0,0.0,0.0,0.0,0.0,0.0,83.84
13:33:19,all,14.25,0.0,4.33,0.0,0.0,0.76,1.27,0.0,0.0,79.39
13:33:19,0,15.0,0.0,6.0,0.0,0.0,3.0,5.0,0.0,0.0,71.0
13:33:19,1,15.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
13:33:19,2,14.29,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,81.63
13:33:19,3,12.63,0.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,84.21
13:33:20,all,6.08,0.0,1.77,0.0,0.0,0.51,0.76,0.0,0.0,90.89
13:33:20,0,5.1,0.0,2.04,0.0,0.0,2.04,3.06,0.0,0.0,87.76
13:33:20,1,7.07,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,91.92
13:33:20,2,5.1,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,92.86
13:33:20,3,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0
13:33:21,all,0.99,0.0,0.49,0.25,0.0,0.0,0.0,0.0,0.0,98.28
